Land,2021
RO,0.344
BG,0.317
EL,0.28300000000000003
ES,0.278
LV,0.261
IT,0.252
LT,0.23399999999999999
PT,0.22399999999999998
EE,0.222
EA19,0.21899999999999997
EU27_2020,0.217
LU,0.21100000000000002
HR,0.209
DE,0.207
MT,0.203
IE,0.2
HU,0.19399999999999998
FR,0.193
BE,0.188
AT,0.17300000000000001
DK,0.17300000000000001
CY,0.17300000000000001
SE,0.172
PL,0.168
NL,0.166
SK,0.156
FI,0.142
SI,0.132
CZ,0.107
